,review,city,country,hotel,originalRating,address,latitude,longitude,created_at,Word,sentimentRating
220, Liked the assortment of TWG teas and the Nespresso machine with for assorted coffee capsules Liked the assortment of TWG teas and the Nespresso machine with for assorted coffee capsules,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-02-28 01:22:59,,4.5
221, A small capsule of fresh milk would have been nice A small capsule of fresh milk would have been nice,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-02-20 15:12:09,,5.0
222,"
Unfortunately he bathtub shower was not working and there was a crack at the knob of the shower
Unfortunately he bathtub shower was not working and there was a crack at the knob of the shower
Unfortunately he bathtub shower was not working and there was a crack at the knob of the shower
Unfortunately he bathtub shower was not working and there was a crack at the knob of the shower
Unfortunately he bathtub shower was not working and there was a crack at the knob of the shower
Unfortunately he bathtub shower was not working and there was a crack at the knob of the shower
Unfortunately he bathtub shower was not working and there was a crack at the knob of the shower",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-10 23:01:52,,4.285714285714286
223, Amenities was good just wish there was conditioner not just shsmpoo,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-02-21 10:23:45,air-conditioner ,5.0
224,"
It was overall a very enjoyable and relaxing staycation
It was overall a very enjoyable and relaxing staycation",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-01-20 15:32:33,,4.5
225,"Phenomenal marina bay view room, glorious infinity pool and awesome room",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-02-27 13:55:40,room ,5.0
226," Amenities could be better, for the price of room, snacks/canned drinks should be made complimentary",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-06-22 08:10:25,room ,5.0
227," Service wise, the only 2 blips service wise are the fo staff, claudia was uninformed about the unvaccinated can currently use the swimming pool Service wise, the only 2 blips service wise are the fo staff, claudia was uninformed about the unvaccinated can currently use the swimming pool",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-02-26 18:51:37,service ,5.0
228, She informed us that we can't until I told her that the reservation team told me on the phone otherwise She informed us that we can't until I told her that the reservation team told me on the phone otherwise She informed us that we can't until I told her that the reservation team told me on the phone otherwise She informed us that we can't until I told her that the reservation team told me on the phone otherwise She informed us that we can't until I told her that the reservation team told me on the phone otherwise She informed us that we can't until I told her that the reservation team told me on the phone otherwise,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-06-25 15:14:32,,4.0
229," The other instance was at the locker at the gents locker room, sauna room lights was not working, a staff went in and tell me the engineering will look at it, I waited and waited but they never came, around 10min, I went out to the front of the gym counter n ask n went back to locker room, the same staff then came and I ask her where is the engineering team but she mentioned they will come tomorrow The other instance was at the locker at the gents locker room, sauna room lights was not working, a staff went in and tell me the engineering will look at it, I waited and waited but they never came, around 10min, I went out to the front of the gym counter n ask n went back to locker room, the same staff then came and I ask her where is the engineering team but she mentioned they will come tomorrow The other instance was at the locker at the gents locker room, sauna room lights was not working, a staff went in and tell me the engineering will look at it, I waited and waited but they never came, around 10min, I went out to the front of the gym counter n ask n went back to locker room, the same staff then came and I ask her where is the engineering team but she mentioned they will come tomorrow The other instance was at the locker at the gents locker room, sauna room lights was not working, a staff went in and tell me the engineering will look at it, I waited and waited but they never came, around 10min, I went out to the front of the gym counter n ask n went back to locker room, the same staff then came and I ask her where is the engineering team but she mentioned they will come tomorrow The other instance was at the locker at the gents locker room, sauna room lights was not working, a staff went in and tell me the engineering will look at it, I waited and waited but they never came, around 10min, I went out to the front of the gym counter n ask n went back to locker room, the same staff then came and I ask her where is the engineering team but she mentioned they will come tomorrow The other instance was at the locker at the gents locker room, sauna room lights was not working, a staff went in and tell me the engineering will look at it, I waited and waited but they never came, around 10min, I went out to the front of the gym counter n ask n went back to locker room, the same staff then came and I ask her where is the engineering team but she mentioned they will come tomorrow The other instance was at the locker at the gents locker room, sauna room lights was not working, a staff went in and tell me the engineering will look at it, I waited and waited but they never came, around 10min, I went out to the front of the gym counter n ask n went back to locker room, the same staff then came and I ask her where is the engineering team but she mentioned they will come tomorrow The other instance was at the locker at the gents locker room, sauna room lights was not working, a staff went in and tell me the engineering will look at it, I waited and waited but they never came, around 10min, I went out to the front of the gym counter n ask n went back to locker room, the same staff then came and I ask her where is the engineering team but she mentioned they will come tomorrow",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.2,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-06-18 18:28:04,gym room ,4.0
230, She should have informed me earlier instead of me wasting my time waiting She should have informed me earlier instead of me wasting my time waiting,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-11-29 20:25:46,,4.5
231, No other issues with the rest of the staffs in terms of service wise No other issues with the rest of the staffs in terms of service wise No other issues with the rest of the staffs in terms of service wise No other issues with the rest of the staffs in terms of service wise No other issues with the rest of the staffs in terms of service wise No other issues with the rest of the staffs in terms of service wise,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-06-16 14:36:05,service ,3.8333333333333335
232," Thanks for the memories, Fullerton hotel Thanks for the memories, Fullerton hotel Thanks for the memories, Fullerton hotel",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-22 08:26:09,,4.666666666666667
233,Near raffles place mrt,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.2,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-12-10 16:04:05,,5.0
234, Nice view from outside but my room did not have a view Nice view from outside but my room did not have a view Nice view from outside but my room did not have a view Nice view from outside but my room did not have a view Nice view from outside but my room did not have a view,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-06-09 19:52:53,room ,4.4
235, Also there was a huge balcony hence interior room size was almost halved Also there was a huge balcony hence interior room size was almost halved Also there was a huge balcony hence interior room size was almost halved Also there was a huge balcony hence interior room size was almost halved,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-06-13 12:34:21,room ,4.75
236, Nice room still overall and tub was nice Nice room still overall and tub was nice Nice room still overall and tub was nice Nice room still overall and tub was nice Nice room still overall and tub was nice,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-12-28 20:13:10,room ,4.6
237," 
Difficult to reach concierge to book pool or enquire about stuff 
Difficult to reach concierge to book pool or enquire about stuff 
Difficult to reach concierge to book pool or enquire about stuff",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-15 17:22:04,,4.666666666666667
238, Always need to ring for a long time,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-10-25 08:03:09,,5.0
239, Sometimes no answer at all Sometimes no answer at all Sometimes no answer at all,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.5,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-12-06 22:09:01,,4.0
240, Expected better from a 5* hotel,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-12-23 21:24:53,,5.0
241,"Good amenities, average service and will be able to enjoy the almost daily plates and cutleries crashing music",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-11-15 20:26:11,service ,3.0
242, 5 star hotel with widow view of hotel atrium (building internal),Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-10-02 11:28:31,,5.0
243," A good hotel for those who intend to hide away from the outside world as you definitely will not be able to know what is happening outside, rain or shine A good hotel for those who intend to hide away from the outside world as you definitely will not be able to know what is happening outside, rain or shine A good hotel for those who intend to hide away from the outside world as you definitely will not be able to know what is happening outside, rain or shine",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.2,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-05-09 16:09:38,,4.0
244, ,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-05-09 16:23:09,,5.0
245,Would definitely come back againWould definitely come back againWould definitely come back againWould definitely come back again,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-10-31 18:19:32,,4.75
246," Amazing amenities, spacious room and big toilet Amazing amenities, spacious room and big toilet Amazing amenities, spacious room and big toilet",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-09-01 09:42:34,spa room ,4.333333333333333
247,Neat and tidyNeat and tidyNeat and tidy,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-09-20 17:43:08,,4.666666666666667
248, Interior wood and marble deco wasn’t for me though Interior wood and marble deco wasn’t for me though,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),3.5,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-10-07 10:50:30,,4.0
249, A free standing bathtub would be better A free standing bathtub would be better A free standing bathtub would be better A free standing bathtub would be better A free standing bathtub would be better A free standing bathtub would be better,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-05-07 09:40:45,,2.6666666666666665
250, Having a filtered water tap would reduce the amount of waste from the packet water,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-15 14:19:41,,5.0
251, Breakfast (laksa) in particular was great Breakfast (laksa) in particular was great Breakfast (laksa) in particular was great,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-04-22 12:36:39,,4.333333333333333
252," Pillows provided wasn’t comfortable (too soft), but the hotel was able to provide other types of pillows that helped my sleep Pillows provided wasn’t comfortable (too soft), but the hotel was able to provide other types of pillows that helped my sleep",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-06-28 15:11:23,comfort sleep ,3.0
253,Beautiful hotel with very friendly and helpful staffBeautiful hotel with very friendly and helpful staffBeautiful hotel with very friendly and helpful staffBeautiful hotel with very friendly and helpful staffBeautiful hotel with very friendly and helpful staffBeautiful hotel with very friendly and helpful staffBeautiful hotel with very friendly and helpful staff,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-04-14 00:02:49,,4.285714285714286
254, There is a seating area at the lobby for guests waiting to check in so there is no need to queue at the counter There is a seating area at the lobby for guests waiting to check in so there is no need to queue at the counter There is a seating area at the lobby for guests waiting to check in so there is no need to queue at the counter There is a seating area at the lobby for guests waiting to check in so there is no need to queue at the counter There is a seating area at the lobby for guests waiting to check in so there is no need to queue at the counter,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-04-12 08:32:46,,4.2
255,  Room is pretty spacious and really like the smart toilet seat  Room is pretty spacious and really like the smart toilet seat  Room is pretty spacious and really like the smart toilet seat  Room is pretty spacious and really like the smart toilet seat,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-04-19 09:19:27,spa room ,4.75
256, Do take note that Fullerton Hotel is a paperless hotel too Do take note that Fullerton Hotel is a paperless hotel too Do take note that Fullerton Hotel is a paperless hotel too Do take note that Fullerton Hotel is a paperless hotel too Do take note that Fullerton Hotel is a paperless hotel too,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),3.5,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-07-20 10:37:18,,3.2
257, Breakfast at Town Restaurant was good Breakfast at Town Restaurant was good Breakfast at Town Restaurant was good Breakfast at Town Restaurant was good,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-04-15 16:53:17,,4.0
258,  My family has a good break  My family has a good break  My family has a good break  My family has a good break  My family has a good break  My family has a good break  My family has a good break  My family has a good break  My family has a good break  My family has a good break,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-04-04 03:15:38,,2.6
259,it was a perfect stay for couplesit was a perfect stay for couplesit was a perfect stay for couplesit was a perfect stay for couplesit was a perfect stay for couplesit was a perfect stay for couplesit was a perfect stay for couplesit was a perfect stay for couplesit was a perfect stay for couples,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-28 13:23:10,,4.222222222222222
260, the location is good and the hotel staff are very friendly the location is good and the hotel staff are very friendly,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-08-02 10:00:07,location ,5.0
261, :) :) :) :) :) :),Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-04-04 20:03:37,,4.166666666666667
262,There should have been a bigger sign to let people know to go to the side counter to fill in the form for check in and wait at the courtyard areaThere should have been a bigger sign to let people know to go to the side counter to fill in the form for check in and wait at the courtyard areaThere should have been a bigger sign to let people know to go to the side counter to fill in the form for check in and wait at the courtyard areaThere should have been a bigger sign to let people know to go to the side counter to fill in the form for check in and wait at the courtyard area,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-05-11 21:48:19,,4.5
263," Check in took about half an hour, quite expected during festive season",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-01-08 15:58:49,,5.0
264," 

Heritage room was lovely, big and nice 

Heritage room was lovely, big and nice 

Heritage room was lovely, big and nice 

Heritage room was lovely, big and nice 

Heritage room was lovely, big and nice 

Heritage room was lovely, big and nice 

Heritage room was lovely, big and nice 

Heritage room was lovely, big and nice 

Heritage room was lovely, big and nice 

Heritage room was lovely, big and nice",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-20 00:42:18,room ,4.2
265," Very comfortable with a nice bathtub and automatic
Toilet bowl Very comfortable with a nice bathtub and automatic
Toilet bowl Very comfortable with a nice bathtub and automatic
Toilet bowl Very comfortable with a nice bathtub and automatic
Toilet bowl Very comfortable with a nice bathtub and automatic
Toilet bowl Very comfortable with a nice bathtub and automatic
Toilet bowl Very comfortable with a nice bathtub and automatic
Toilet bowl Very comfortable with a nice bathtub and automatic
Toilet bowl Very comfortable with a nice bathtub and automatic
Toilet bowl Very comfortable with a nice bathtub and automatic
Toilet bowl",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.5,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-22 16:35:43,comfort ,3.0
266," 

There was dining credit coming along with the package but Jade restaurant was closed over the wkend for wedding so quite a pity 

There was dining credit coming along with the package but Jade restaurant was closed over the wkend for wedding so quite a pity",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-19 09:12:48,,4.5
267, Do try to book the restaurants early if you have dining credits Do try to book the restaurants early if you have dining credits,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-14 21:29:30,,3.5
268, The festive buffet at town restaurant was a little disappointing The festive buffet at town restaurant was a little disappointing The festive buffet at town restaurant was a little disappointing The festive buffet at town restaurant was a little disappointing,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-12 15:25:25,,3.5
269, Food was below average Food was below average,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-07-21 11:45:05,food ,5.0
270,  ,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-11 12:11:37,,5.0
271,Good! Location superb! Room awesome! And everything about the hotel is amazing Good! Location superb! Room awesome! And everything about the hotel is amazing Good! Location superb! Room awesome! And everything about the hotel is amazing ,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-09 21:44:51,location room ,4.666666666666667
272,Hotel stay was great! Meant for my girlfriend bday celebrationHotel stay was great! Meant for my girlfriend bday celebrationHotel stay was great! Meant for my girlfriend bday celebration,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-05 23:24:00,,5.0
273, Room was decorated with birthday balloon & their signature cake Room was decorated with birthday balloon & their signature cake Room was decorated with birthday balloon & their signature cake,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-07 15:31:21,room ,4.666666666666667
274," 

Breakfast at the Town was also delicious with a great view of the collyer Quay area 

Breakfast at the Town was also delicious with a great view of the collyer Quay area",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-17 15:50:36,,4.5
275," 

Will love to come back again :) 

Will love to come back again :) 

Will love to come back again :)",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-07-20 22:40:39,,2.6666666666666665
276,The festive season is strongly felt with the decorations around the place,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.5,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-03-07 15:25:33,,4.0
277, The atmosphere is cozy and comfortable The atmosphere is cozy and comfortable,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),3.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-01 20:25:41,comfort ,3.0
278, Dining experience is fantastic and the room is well-furnished with sufficient amenities Dining experience is fantastic and the room is well-furnished with sufficient amenities Dining experience is fantastic and the room is well-furnished with sufficient amenities Dining experience is fantastic and the room is well-furnished with sufficient amenities,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-02-20 16:07:00,room ,3.5
279, All the staff I have interacted with are courteous and professional All the staff I have interacted with are courteous and professional All the staff I have interacted with are courteous and professional All the staff I have interacted with are courteous and professional All the staff I have interacted with are courteous and professional All the staff I have interacted with are courteous and professional,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.2,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-02-22 23:52:58,,3.3333333333333335
280,"
 
 ",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-30 22:24:39,,4.5
281,Service was good,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-04 08:38:49,service ,5.0
282, Chromecast tv needs improvement Chromecast tv needs improvement Chromecast tv needs improvement,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-08-07 03:24:33,,4.333333333333333
283," Keep spooling, youtube videos just stop halfway Keep spooling, youtube videos just stop halfway Keep spooling, youtube videos just stop halfway",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-22 22:48:45,,4.333333333333333
284, Other than that it was alright Other than that it was alright Other than that it was alright Other than that it was alright Other than that it was alright,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),3.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-02-25 23:09:43,,2.8
285,It was for my mum's early birthday celebrationIt was for my mum's early birthday celebrationIt was for my mum's early birthday celebrationIt was for my mum's early birthday celebrationIt was for my mum's early birthday celebrationIt was for my mum's early birthday celebrationIt was for my mum's early birthday celebration,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-08-14 20:37:44,,4.571428571428571
286, The hotel provided complimentary slice of cake and balloons when I info them which became one of the highlights The hotel provided complimentary slice of cake and balloons when I info them which became one of the highlights,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-02-16 14:56:33,,4.5
287, The Premier Courtyard room and its bathroom were fantastic The Premier Courtyard room and its bathroom were fantastic The Premier Courtyard room and its bathroom were fantastic The Premier Courtyard room and its bathroom were fantastic The Premier Courtyard room and its bathroom were fantastic The Premier Courtyard room and its bathroom were fantastic,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-08-10 22:04:08,bathroom room ,4.5
288," 
Check-in no doubt was orderly but took us 40mins 
Check-in no doubt was orderly but took us 40mins 
Check-in no doubt was orderly but took us 40mins 
Check-in no doubt was orderly but took us 40mins 
Check-in no doubt was orderly but took us 40mins 
Check-in no doubt was orderly but took us 40mins 
Check-in no doubt was orderly but took us 40mins",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-01-29 11:25:12,,3.5714285714285716
289, Would have arrived earlier or at least get our after-lunch coffee first if we were warned of the high traffic Would have arrived earlier or at least get our after-lunch coffee first if we were warned of the high traffic Would have arrived earlier or at least get our after-lunch coffee first if we were warned of the high traffic,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-02-05 13:50:29,,3.6666666666666665
290,We stayed at Fullerton for our wedding staycation and we were kindly given a congratulatory slice of chocolate cakeWe stayed at Fullerton for our wedding staycation and we were kindly given a congratulatory slice of chocolate cakeWe stayed at Fullerton for our wedding staycation and we were kindly given a congratulatory slice of chocolate cakeWe stayed at Fullerton for our wedding staycation and we were kindly given a congratulatory slice of chocolate cakeWe stayed at Fullerton for our wedding staycation and we were kindly given a congratulatory slice of chocolate cake,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.5,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-04-03 23:55:54,,3.4
291, Super love the bathroom as the toilet seat does the warming up before you even sit on it,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-20 16:13:02,bathroom room ,5.0
292, Great view and comfortable bedding too Great view and comfortable bedding too Great view and comfortable bedding too Great view and comfortable bedding too Great view and comfortable bedding too,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-01-24 10:14:17,comfort ,3.2
293,"Overall pleasant stay here, hotel looks busy as school holiday starts but everything is under control and organized",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-10-21 21:46:12,,5.0
294, We are happy to receive birthday greetings and cake during the stay,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-05-16 23:13:08,,5.0
295,Nice stay,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-02-04 15:44:24,,5.0
296, Breakfast fast was good,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-09-03 17:03:57,,5.0
297, Staff very courteous and friendly ,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-09-16 12:05:49,,4.0
298, Just a slight hiccup during checkin Just a slight hiccup during checkin Just a slight hiccup during checkin Just a slight hiccup during checkin Just a slight hiccup during checkin,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.5,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-12-29 10:54:19,,3.6
299,Very comfortable and cozyVery comfortable and cozy,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-10-06 15:35:08,comfort ,5.0
300,Good service and in room dining!well recommended!Good service and in room dining!well recommended!,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-07-24 01:22:35,service room ,5.0
301,Beautiful hotel in excellent location,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-04-12 23:15:54,location ,5.0
302," The room was very good — spacious, clean, comfortable, great amenities, everything done really well The room was very good — spacious, clean, comfortable, great amenities, everything done really well The room was very good — spacious, clean, comfortable, great amenities, everything done really well",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-02-28 15:34:01,comfort spa room cleanliness ,2.3333333333333335
303," 

Only drawback was the staff 

Only drawback was the staff 

Only drawback was the staff 

Only drawback was the staff 

Only drawback was the staff 

Only drawback was the staff 

Only drawback was the staff 

Only drawback was the staff 

Only drawback was the staff 

Only drawback was the staff",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-12-21 09:58:32,,3.6
